1412,0.0033574161857845997
3352,0.0033574161766356044
5254,0.0033574161674949352
5543,0.0033574161583625846
7478,0.0033574161492385445
30,0.0032333716211395734
54,0.003151075464738692
28,0.003129606969433547
55,0.0031283108304812264
299,0.003128310695053917
75,0.00311976166356148
38,0.0031017926860337653
271,0.003047310927268436
6,0.0030374657490917886
611,0.003030165909389543
8,0.003028869984290305
152,0.003021616868119171
214,0.003021616844126667
61,0.0030194966157916564
93,0.003019496601272758
8283,0.0030122440570732635
10,0.003002351793010289
130,0.003002351770614909
147,0.003002351756015565
182,0.0029478700428674505
286,0.002947870018550664
300,0.002947870010633008
348,0.0029478700027225566
349,0.0029478699948193047
371,0.0029478699869232446
590,0.002947869947935028
604,0.0029478699400816346
23,0.002946573991506253
33,0.0029465739761835173
50,0.0029465739606169645
127,0.0029465739138264625
35,0.002942250380004932
363,0.0029251052318102033
370,0.002925105224265989
415,0.002925105187762176
560,0.002925105129913058
659,0.0029251050933256713
8282,0.002925104972790183
39,0.002921352483613627
178,0.0029213524511082934
567,0.0029213523794245208
581,0.002921352371639064
584,0.002921352363860692
586,0.0029213523560893987
89,0.002920055707872031
153,0.0029200556933663456
163,0.00292005568625931
167,0.0029200556791587427
168,0.0029200556720646365
175,0.002920055664976987
282,0.0029165561546886302
645,0.002916555949571328
650,0.0029165559421624665
228,0.0029157321193971917
259,0.0029157320920749474
1471,0.0029157312822553445
108,0.0029128032991891034
32,0.002907181594916112
105,0.0029071815891382057
524,0.0029071815833655577
1190,0.002907181577598163
1193,0.002907181571836017
1425,0.0029071815660791146
1919,0.002907181560327451
8287,0.0029071815545810217
56,0.0028985872888759195
140,0.0028985872742632777
151,0.00289858725967722
232,0.0028985872525682565
243,0.0028985872454657625
341,0.002890038079804407
606,0.002890038072737638
3,0.002842809732094082
19,0.0028428095101294525
29,0.00284280949479276
80,0.002842809447253146
86,0.00284280943981264
94,0.0028428094323789056
154,0.0028428094171836613
226,0.0028428093950100576
252,0.002842809380253665
257,0.0028428093655241183
261,0.0028428093581579893
273,0.002842809350798564
280,0.0028428093434458364
306,0.0028428093129709516
322,0.0028428092910816037
325,0.002842809283783221
339,0.0028428092764914803
356,0.002842809269206375
358,0.0028428092619279
373,0.0028428092395744856
377,0.002842809232322977
379,0.0028428092250780673
407,0.002842809217839751
422,0.002842809203103893
428,0.002842809195885574
439,0.0028428091886738244
545,0.0028428091671235155
549,0.00284280915993794
592,0.002842809145307421
600,0.0028428091381416994
673,0.002842809094540497
723,0.0028428090661696114
739,0.0028428090590759086
857,0.002842809044930668
893,0.0028428090308111613
3755,0.0028428090026719455
192,0.0028342602512051954
224,0.0028342602438216047
246,0.002834260229051771
255,0.002834260214308807
302,0.002834260161707771
308,0.002834260147087324
310,0.0028342601397984848
488,0.002834260022903313
514,0.0028342600157274865
664,0.002834259950188006
667,0.002834259943078354
675,0.002834259928855651
696,0.0028342599217654123
706,0.0028342599146816264
756,0.002834259893423337
864,0.002834259879290969
959,0.0028342598651843118
994,0.0028342598581520173
1131,0.0028342598511261223
8284,0.00283425982976221
34,0.0028162912732752616
132,0.0028162912664536945
135,0.002816291259638335
171,0.002816291252829178
183,0.0028162912460262175
216,0.002816291239229448
219,0.002816291232438864
227,0.00281629122565446
236,0.002816291211832475
250,0.002816291205066823
258,0.0028162911983073287
274,0.0028162911845350954
285,0.0028162911777942857
290,0.0028162911710596103
298,0.002816291164331064
301,0.002816291157608641
304,0.002816291150892336
317,0.002816291144182142
319,0.0028162911374780557
359,0.0028162911307800698
362,0.0028162911240881797
378,0.0028162911174023793
390,0.0028162911107226635
391,0.0028162911040490266
392,0.0028162910973814625
394,0.0028162910907199665
396,0.002816291084064533
402,0.0028162910774151557
405,0.00281629107077183
406,0.0028162910641345504
421,0.0028162910575033106
427,0.0028162910508781054
431,0.0028162910442589293
432,0.0028162910376457774
433,0.0028162910310386437
435,0.0028162910244375226
440,0.0028162910178424093
447,0.002816291011253297
538,0.002816291004670182
564,0.0028162909980930574
566,0.0028162909915219183
579,0.0028162909849567593
589,0.002816290978397575
609,0.0028162909718443597
613,0.0028162909652971082
616,0.0028162909587558147
617,0.0028162909522204743
619,0.0028162909456910814
643,0.0028162909391676303
656,0.002816290932650116
665,0.0028162909261385326
668,0.0028162909196328754
691,0.002816290913133139
694,0.002816290906639317
700,0.0028162909001514047
704,0.002816290893669397
717,0.0028162908871932884
730,0.002816290880723073
733,0.002816290874258746
741,0.0028162908678003016
761,0.002816290861347735
765,0.00281629085490104
779,0.002816290848460212
789,0.002816290842025246
791,0.0028162908355961356
798,0.0028162908291728757
802,0.002816290822755462
813,0.002816290816343888
820,0.0028162908099381486
826,0.002816290803538239
863,0.0028162907971441536
871,0.002816290790755887
881,0.002816290784373434
885,0.0028162907779967893
895,0.0028162907716259475
897,0.0028162907652609036
904,0.0028162907589016524
906,0.002816290752548188
907,0.0028162907462005063
913,0.0028162907398586005
922,0.0028162907335224667
932,0.0028162907271920986
936,0.0028162907208674915
955,0.0028162907145486402
960,0.002816290708235539
963,0.0028162907019281835
966,0.0028162906956265676
971,0.0028162906893306867
972,0.002816290683040535
978,0.002816290676756108
979,0.0028162906704774
983,0.0028162906642044063
991,0.002816290657937121
993,0.002816290651675539
995,0.002816290645419655
1007,0.0028162906391694647
1014,0.0028162906329249624
1022,0.0028162906266861426
1026,0.0028162906204530005
1032,0.002816290614225531
1035,0.0028162906080037285
1043,0.0028162906017875885
1055,0.002816290595577105
1062,0.0028162905893722736
1125,0.0028162905831730888
1144,0.0028162905769795457
1152,0.0028162905707916387
1156,0.002816290564609363
1160,0.0028162905584327136
1167,0.002816290552261685
1168,0.0028162905460962727
1218,0.002816290539936471
1220,0.002816290533782275
1221,0.0028162905276336793
1222,0.002816290521490679
1234,0.0028162905153532695
